track_id,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,genre
TRBCZKX12903C9E64C,220.78649,0.0,9,0.53,-8.943,0,0.454,220.786,231.089,3,1.0,Rock
TRBCZBH128F93406DE,110.78485,0.366,7,0.94,-12.418,1,0.654,101.065,106.783,1,0.0,Infantil
TRBCIBA128F934E298,77.29587,0.0,0,0.0,-11.568,1,0.0,77.296,163.12,4,0.658,Soundtrack
TRBCIUW128F92F6F3D,190.9024,0.373,3,0.287,-11.975,1,0.425,182.364,131.0,4,0.0,R&B
TRBCIDX128F422F215,223.39873,0.107,7,0.795,-4.495,1,0.708,208.086,147.745,4,1.0,Rock
TRBCIVP12903CF9688,257.82812,0.0,8,0.0,-6.979,1,0.145,253.498,128.646,5,0.786,Rock
TRBCIRO128F42B0277,236.95628,0.287,8,0.481,-3.924,1,0.394,227.637,139.99,4,0.0,Pop
TRBCIEV12903CE60F1,187.53261,0.16,2,0.0,-17.186,0,0.064,183.629,141.185,4,0.0,Rock
TRBCIDU12903CA2F54,111.46404,0.224,2,0.203,-16.037,1,0.355,99.706,85.981,4,0.053,Rock
TRBCVQL128F422572E,160.73098,0.264,0,0.107,-13.716,1,0.575,150.843,120.366,4,1.0,Instrumental
TRBCVWC128F4269F8B,46.00118,0.601,6,0.129,-17.165,0,0.472,46.001,118.183,1,0.0,Jazz
TRBCVPD12903CECBE8,232.56771,0.264,0,0.837,-10.181,1,0.692,228.333,140.09,4,0.457,Folk
TRBCVBK128E07813EC,183.53587,0.403,2,0.355,-7.173,1,0.305,178.422,171.924,4,1.0,Rock
TRBCVWC128F932F321,251.21914,0.45,11,0.388,-5.224,1,0.444,251.219,206.376,4,0.462,Pop
TRBCVKB128F9331EC6,132.64934,0.0,4,0.039,-11.145,1,0.396,118.52,67.458,4,0.0,Soundtrack
TRBCVKL128F92CE9EF,144.74404,2.287,8,0.064,-14.849,1,0.521,134.606,111.852,4,1.0,R&B
TRBCVKD128F1473B98,236.69506,0.345,10,0.666,-8.671,1,0.485,222.854,90.089,7,0.649,R&B
TRBCVVB128F92EB308,189.85751,0.119,2,0.155,-8.669,1,0.323,186.845,122.826,1,0.0,Pop
TRBCHEE128F92F82D0,234.10893,0.293,0,0.679,-9.148,1,0.808,225.785,122.425,5,0.737,World
TRBCHRA128F9357174,158.82404,0.247,0,0.33,-6.627,0,0.373,155.678,106.565,4,0.598,R&B
TRBCHAG128F428CEAC,276.6624,0.409,9,0.704,-12.086,1,0.712,266.269,118.427,4,0.844,Pop
TRBCHSH128F93304E1,167.60118,0.078,11,0.568,-5.988,0,0.226,163.59,116.638,4,0.0,Rock
TRBCHIL128F4281434,301.13914,0.0,10,0.605,-7.401,1,0.578,291.91,116.01,3,0.918,Rock
TRBCHOY12903CD9688,117.02812,0.258,4,0.446,-7.24,0,0.285,113.731,156.179,4,0.0,Rock
TRBCYJZ128F931426B,201.45587,0.419,4,0.443,-25.604,0,0.481,191.065,76.738,4,0.179,Soundtrack
TRBCYXJ128F42873C3,177.78893,0.462,9,0.105,-11.87,1,0.569,172.153,89.803,4,1.0,Blues/Zydeco
TRBCYJG128F93283CB,243.61751,0.363,9,0.568,-3.628,1,0.456,240.565,136.7,4,0.301,Latin
TRBCYKH128F4241862,364.77342,0.0,2,0.512,-7.932,1,0.389,362.405,142.729,4,0.811,Hip-Hop
TRBCYNZ128F933ABF5,279.90159,0.0,10,0.277,-5.241,0,0.311,271.842,220.181,4,1.0,Pop
TRBCYFO12903D11E5C,163.83955,0.189,9,0.086,-9.107,0,0.327,159.173,157.875,4,0.488,Rock
TRBCYHR128EF36208A,122.06975,0.0,4,0.598,-9.15,0,0.656,117.075,45.683,4,1.0,Latin
TRBCYOI128F1455566,173.60934,0.0,1,0.5,-6.601,1,0.452,161.64,108.013,4,1.0,Hip-Hop
TRBCYBP128F4244304,135.00036,0.078,0,0.102,-4.94,1,0.487,130.699,156.645,4,0.0,Rock
TRBCYNJ128F92C9707,65.82812,2.723,0,0.884,-4.367,1,0.664,61.997,120.206,1,0.0,Children's
TRBCYYN128F4297CD5,215.2224,0.211,2,0.53,-10.41,0,0.589,202.385,98.185,4,0.76,Latin
TRBCANP128F92FA6B9,331.36281,0.0,0,0.806,-12.527,1,0.505,318.851,91.371,4,0.934,Pop
TRBCALG128F1483839,206.75873,0.131,3,0.555,-6.704,0,0.501,191.501,130.008,4,0.495,Dance
TRBCAYI128F148B3E8,287.4771,0.467,4,0.827,-13.632,1,0.782,272.625,91.999,4,0.452,World
TRBCAJY128F932C54E,277.21098,0.061,10,0.712,-12.183,1,0.675,257.805,82.763,3,1.0,Jazz
TRBCADG128F14AB245,199.94077,0.2,9,0.642,-7.392,0,0.59,191.077,92.686,4,0.783,Latin
TRBCABP128F426AA57,169.16853,0.177,7,0.806,-7.812,1,0.786,159.852,190.605,1,0.0,Irish
TRBCQQC128F4253DCD,203.54567,0.0,11,0.926,-10.348,1,0.826,190.526,74.619,1,0.0,Rock
TRBCQQH128E0791D0E,147.66975,0.438,4,0.303,-7.8,1,0.475,135.082,89.157,4,0.408,R&B
TRBCQIK128F9342FD8,257.01832,0.232,9,0.227,-8.226,1,0.316,244.907,124.942,4,1.0,Country
TRBCQLB128F9332CF4,233.66485,0.148,11,0.0,-6.446,1,0.349,220.247,137.951,3,0.667,Rock
TRBCQWN12903CDA7EC,174.10567,0.0,5,0.504,-8.192,1,0.408,174.106,125.028,4,0.0,Latin
TRBCQDO128F9314C76,141.66159,0.602,6,0.267,-16.465,1,0.493,133.654,85.472,4,0.069,Flamenco
TRBCQXJ128F9341051,180.45342,0.59,7,0.165,-3.949,1,0.446,175.444,90.473,4,0.539,Hip-Hop
TRBCGKB12903CFF680,262.94812,0.555,7,0.876,-25.369,0,0.792,243.026,162.487,4,0.589,Soundtrack
TRBCGXN128F148C0CD,191.55546,0.0,5,0.477,-7.196,1,0.589,185.905,140.172,4,1.0,Rock
TRBCGRI128F93355E9,221.41342,0.51,5,0.915,-7.603,1,0.737,210.75,122.002,4,0.909,Rock
TRBCGVY128E07853E2,113.55383,5.532,7,0.466,-19.195,1,0.697,102.336,67.76,3,0.947,Reggae
TRBCGXG128F9322DBB,52.32281,0.0,7,0.108,-14.089,1,0.44,52.323,103.54,4,0.503,Rock
TRBCGET128F9315E90,219.76771,0.537,2,0.82,-10.837,1,0.597,209.548,147.436,4,0.395,Reggae
TRBCGKN128F4269BD4,318.9024,0.12,9,0.352,-14.612,1,0.473,300.652,134.819,4,0.2,Rock
TRBCGHP128F933878A,153.49506,0.305,10,0.524,-15.572,1,0.546,147.958,156.803,1,0.0,Rock
TRBCGNI128F426C330,289.04444,0.0,11,0.637,-2.846,0,0.655,280.874,128.006,4,1.0,Electronic
TRBCGKB12903CC0031,184.34567,0.0,2,0.007,-8.105,1,0.169,184.346,126.513,4,0.0,Rock
TRBCCAJ128F148CBBB,196.91057,0.0,1,0.589,-7.481,1,0.473,177.296,200.265,4,1.0,Hip-Hop
TRBCCLU12903CDBAC4,133.27628,0.136,11,0.742,-8.473,1,0.619,125.504,37.965,4,0.0,Country
TRBCCJV128F92F23B0,241.84118,0.508,9,0.777,-5.134,1,0.75,227.219,91.231,4,1.0,Rock
TRBCCWW128F933F246,174.96771,0.246,1,0.376,-15.852,1,0.368,170.864,87.056,1,0.718,Rock
TRBCCYW12903CEC282,276.21832,0.0,4,0.342,-5.812,1,0.298,262.745,84.157,4,0.063,Rock
TRBCKXX128F92FD505,211.35628,0.0,5,0.381,-10.616,1,0.306,197.033,135.111,4,0.058,Dance
TRBCKFA128F9336580,229.01506,2.368,11,0.165,-13.229,1,0.24,216.474,92.01,4,0.769,Reggae
TRBCKPU128F92D9B79,291.42159,0.0,5,0.624,0.566,1,0.402,282.511,138.387,3,0.951,Rock
TRBCKRF128F9320920,230.24281,0.0,8,0.701,-5.106,1,0.591,226.975,104.0,4,0.953,World
TRBCKYU12903CB5D10,228.80608,0.299,2,0.0,-5.675,1,0.093,228.806,144.038,4,0.955,Hip-Hop
TRBCKNC128F4282300,258.92526,0.0,6,0.465,-5.81,0,0.325,258.925,148.877,4,0.586,Hip-Hop
TRBCKEI128F92FE542,242.9122,0.0,5,0.677,-25.63,1,0.557,224.624,145.099,7,0.68,Latin
TRBCKSF128F932FA70,275.3824,0.0,4,0.292,-3.214,1,0.413,271.325,155.038,4,0.228,Rock
TRBCUPT128F1462B73,201.58649,0.142,7,0.663,-2.87,0,0.639,197.097,182.977,4,0.472,Rock
TRBCULX128F92F5CB3,306.31138,0.334,5,0.393,-9.341,1,0.396,296.304,107.021,3,0.721,Flamenco
TRBCUST128F932CBA2,128.33914,0.0,11,0.282,-6.1,0,0.442,128.339,121.549,4,0.0,Rock
TRBCUUU128F425CA73,157.20444,2.682,0,0.641,-13.454,1,0.607,147.557,131.198,1,0.173,Rock
TRBCUBD128F1456B1F,204.79955,0.276,4,0.535,-6.407,1,0.484,204.8,104.972,4,0.976,Rock
TRBCUMB128F14AD232,69.642,0.484,10,0.258,-8.967,1,0.338,62.851,93.104,4,0.261,Soundtrack
TRBCUBV128F145F7E9,215.87546,3.907,10,0.782,-15.901,1,0.538,210.535,131.4,4,0.0,Rock
TRBCLGH12903CCA1D0,135.18322,0.183,5,0.205,-13.941,1,0.217,130.827,121.371,4,0.0,Country
TRBCLFK128F931A46E,137.69098,0.311,7,0.201,-12.963,1,0.618,125.852,121.218,4,0.89,Rock
TRBCLIO128F426E4B8,163.52608,3.425,2,0.386,-17.123,1,0.514,163.526,81.829,4,1.0,Rock
TRBCLFF128F92F09CB,89.62567,3.698,1,1.0,-17.51,1,0.944,89.626,150.655,1,0.806,Electronic
TRBCSBO128F9332822,201.50812,0.17,5,0.956,-19.572,1,0.797,187.199,69.489,1,0.0,Classical
TRBCSHV12903CC5297,352.02567,0.0,1,0.487,-5.929,1,0.491,352.026,127.873,4,0.594,Dance
TRBCSLF128E0795524,216.45016,0.188,5,0.461,-11.675,1,0.453,205.578,83.712,7,0.141,Reggae
TRBCSLC128F421BD25,311.14404,0.0,5,0.247,-9.55,0,0.486,311.144,140.0,3,1.0,Pop
TRBCSYN128F92F4B62,105.35138,0.142,7,0.371,-11.187,0,0.284,95.289,112.053,4,0.56,Rock
TRBCSTN12903D13548,173.68771,0.961,2,0.407,-12.957,1,0.571,161.367,185.583,4,0.0,Country
TRBCSDW128F424D686,209.00526,0.076,0,0.738,-4.92,1,0.671,205.827,130.031,4,0.837,Pop
TRBCSSP128F933B1D2,202.26567,0.184,9,0.457,-3.723,0,0.472,195.558,90.681,1,0.808,Bachata
TRBCSPV128F4262DD7,260.72771,4.569,10,0.038,-9.508,1,0.448,245.65,128.713,4,0.0,Rock
TRBCSMO128F9342B20,164.54485,0.113,11,0.172,-14.022,1,0.289,154.424,97.243,4,0.719,Rock
TRBCSLT128F92C8260,93.09995,0.137,0,1.0,-27.011,1,0.904,86.181,85.774,1,0.991,Soundtrack
TRBCSSE12903CBE261,239.35955,0.0,8,0.772,-4.994,1,0.637,235.967,96.941,4,1.0,Rock
TRBCSVE12903D13D5C,148.79302,0.238,9,0.848,-8.601,1,0.581,138.791,179.311,1,0.0,Other
TRBCFFD128F92D912E,263.83628,0.212,8,0.34,-5.212,1,0.461,249.115,177.362,4,0.565,Rock
TRBCFUS128F92C90DD,159.29424,0.212,11,0.518,-6.014,0,0.605,154.825,105.019,4,1.0,Children's
TRBCFLI128F429F370,178.72934,0.096,7,0.469,-5.132,1,0.346,178.729,80.891,7,1.0,Hip-Hop
TRBCFNZ128F4241704,205.29587,0.737,0,0.514,-5.758,1,0.478,201.584,159.798,4,0.0,Reggae
TRBCFDY128F934D6CF,182.72608,0.258,4,0.0,-13.008,0,0.221,177.772,101.308,1,0.0,iTunes
TRBCPKL128F42A97A4,274.1024,0.0,0,0.413,-10.03,1,0.465,263.68,152.077,5,0.57,Jazz
TRBCPXR128F42AC544,160.62649,0.205,0,0.899,-6.94,1,0.724,152.143,131.074,4,0.009,Country
TRBCPTO12903CBBFD9,269.06077,0.0,8,0.593,-10.925,1,0.678,259.872,150.049,4,0.51,Gospel
TRBCPIP12903CB81D4,134.68689,0.171,5,0.918,-11.197,1,0.699,127.083,106.218,4,0.95,Country
TRBCMNO128F92D58E5,170.84036,0.2,7,0.863,-9.909,1,0.726,160.978,138.471,4,0.251,Country
TRBCMSO128F92E6AE5,215.64036,0.0,7,0.356,-4.462,1,0.441,207.215,237.831,4,0.387,Rock
TRBCMHI128F148B17F,253.67465,0.076,7,0.739,-5.29,1,0.498,250.683,87.033,4,0.864,Hip-Hop
TRBCMDH128F92FA444,162.71628,0.311,5,0.68,-11.726,1,0.572,148.434,95.434,1,0.0,Rock
TRBCXIX12903CE8449,180.87138,0.492,11,0.382,-5.959,1,0.436,175.224,137.549,1,0.064,Rock
TRBCXDA128F426A86F,237.50485,2.02,2,0.521,-8.069,1,0.53,227.027,126.0,4,0.0,World
TRBCXDJ128F9310B9C,172.48608,0.0,8,0.21,-8.416,0,0.15,169.146,127.151,4,0.191,Rock
TRBCXLB128F4252906,233.45587,0.0,5,0.674,-25.163,1,0.606,216.195,134.496,1,0.0,Chill
TRBCEAB12903CA10FC,155.53261,0.0,0,0.113,-15.971,1,0.474,149.072,107.718,4,0.008,Country
TRBCEYG128F1478610,120.89424,0.0,4,0.689,-28.547,1,0.461,114.521,127.949,1,0.0,Classical
TRBCEON12903CEF0C9,201.482,0.717,5,0.241,-5.132,1,0.261,201.482,122.985,1,0.0,Jazz
TRBCEOS128F42A0474,188.3424,0.52,11,0.387,-14.043,1,0.328,180.674,108.049,1,0.0,gospel
TRBCEDG128F9309254,334.54975,1.421,0,0.881,-8.536,1,0.631,325.045,112.962,4,0.0,Techno
TRBCEVJ128F428E090,307.22567,0.45,7,0.827,-14.399,1,0.404,291.033,134.258,4,0.938,Rock
TRBCEDV128F14AE898,290.06322,0.377,2,0.711,-14.492,1,0.303,281.304,152.606,3,0.717,Gospel
TRBCEST128F9327FBF,427.07546,0.136,1,0.2,-9.428,1,0.328,415.759,213.718,5,0.129,Jazz
TRBCNQN128F425AC27,164.62322,5.01,10,0.342,-25.677,0,0.544,147.11,59.863,5,0.785,Classical
TRBCNTP128F93530CF,48.69179,2.368,1,0.0,-26.128,0,0.0,43.984,69.986,1,0.0,Soundtrack
TRBCNSM128F933D958,162.35057,0.164,1,0.625,-17.422,1,0.425,147.946,146.474,4,1.0,Reggae
TRBCNWM128F92D50EC,255.63383,0.096,6,0.225,-3.084,1,0.145,253.457,92.649,4,1.0,Hip-Hop
TRBCNUH12903CC27A5,284.1073,0.293,3,0.42,-12.727,1,0.41,274.582,167.553,4,0.435,Rock
TRBCNGI128F42597B4,252.47302,0.223,6,0.072,-10.007,0,0.417,232.292,118.023,4,0.928,R&B
TRBCNUB12903CA79C7,320.31302,0.0,2,0.293,-5.521,1,0.518,315.472,120.032,4,1.0,Rock
TRBCNRB128F9331CDD,186.17424,0.0,2,0.389,-6.504,1,0.417,180.762,101.214,4,1.0,Reggae
TRBFTHM12903CCC8FD,165.48526,0.0,9,0.0,-13.196,0,0.185,158.813,142.763,1,0.0,Folk
TRBFTWM128F932535D,170.91873,0.241,1,0.026,-10.903,0,0.269,168.467,144.072,3,0.244,World
TRBFTJP128F426AC3F,285.1522,0.792,1,0.619,-11.969,1,0.617,281.112,126.729,4,0.0,Rock
TRBFTZS128F425EAAB,809.58649,0.0,7,0.112,-3.894,1,0.36,796.729,129.703,7,1.0,R&B
TRBFRMV128F42214A6,99.00363,0.0,1,0.231,-6.459,1,0.0,99.004,106.065,1,0.0,Rock
TRBFRYD128F425E521,508.02893,0.148,3,0.118,-25.698,1,0.336,470.285,90.19,1,0.337,Classical
TRBFRFR128E0781C86,125.28281,0.0,2,0.635,-4.285,1,0.534,125.283,133.05,1,0.0,Rock
TRBFRQJ128F4261793,152.37179,0.0,0,0.906,-16.709,1,0.781,138.501,98.508,1,0.0,Christmas
TRBFRNX128F9306093,290.16771,0.0,0,0.439,-7.06,1,0.437,286.668,174.33,1,0.0,Reggae
TRBFRZX128F9341EAE,231.49669,0.0,8,0.0,-5.349,0,0.0,227.451,176.83,3,1.0,Hip-Hop
TRBFRPH128F42593D2,210.75546,0.143,7,0.643,-18.261,1,0.758,188.999,157.968,4,0.701,Country
TRBFRZI128F427E827,260.51873,5.468,0,0.609,-8.013,1,0.533,256.946,142.26,4,0.559,Rock
TRBFBQO12903CE7ACD,347.53261,0.16,9,0.415,-8.502,0,0.541,347.533,165.81,4,0.565,Rock
TRBFBRX128F148C4F1,220.83873,0.3,7,0.613,-12.637,1,0.539,207.557,107.373,4,0.113,Pop
TRBFBCH128F92FAA04,233.7171,0.438,0,0.621,-10.503,0,0.575,228.984,124.021,4,0.977,Lounge
TRBFBQG128F9313C6D,192.86159,4.47,1,0.418,-17.27,1,0.458,192.862,90.845,5,0.282,Soundtrack
TRBFBUO128F42A3DED,240.97914,0.374,3,0.751,-8.505,1,0.66,230.208,143.908,4,0.863,Rock
TRBFBOG128F9356C6E,291.16036,0.0,9,0.193,-3.349,1,0.226,283.103,180.469,4,0.82,Hip-Hop
TRBFOLO12903CB2676,230.37342,0.218,5,0.383,-4.958,1,0.432,216.602,102.949,4,1.0,Hip-Hop
TRBFOBX128F92F9031,162.21995,0.282,2,0.424,-13.098,1,0.538,162.22,127.924,4,0.0,Western
TRBFOGL128F92C3AFA,323.39546,0.397,2,0.631,-21.14,1,0.534,313.069,73.526,4,0.312,World
TRBFOKS12903CA0692,327.47057,0.0,7,0.772,-6.152,1,0.499,314.091,133.343,5,0.711,Electronica/Dance
TRBFOIY128F93414D1,425.61261,0.0,4,0.583,-8.571,1,0.269,419.677,127.84,4,0.0,House
TRBFOQI128F93428AC,579.44771,3.483,0,0.123,-12.977,1,0.26,574.862,111.011,4,1.0,Rock
TRBFOEA128F425D2DB,354.35057,3.988,4,0.457,-7.333,0,0.455,337.56,105.131,4,0.685,Rock
TRBFODQ128F9338635,204.32934,0.183,1,0.334,-8.11,1,0.364,200.609,105.037,4,0.649,Hip-Hop
TRBFOZC128F14874A1,224.83546,0.688,5,0.633,-5.872,1,0.725,214.639,137.87,4,0.416,Other
TRBFDRD128F92F79D5,412.02893,1.019,7,0.34,-14.964,0,0.313,390.327,84.949,4,0.76,New
TRBFDOH128F933797E,336.32608,0.0,9,0.048,-12.328,1,0.033,326.502,105.981,4,1.0,World
TRBFDHN128F4242963,158.22322,0.258,7,0.427,-11.807,1,0.576,149.031,114.066,1,0.0,Hip-Hop
TRBFJGB128F42612B1,218.64444,0.274,9,0.746,-5.806,1,0.499,215.353,130.495,4,0.61,R&B
TRBFJKU12903CEDB0C,263.70567,2.177,4,0.686,-10.981,1,0.535,258.461,146.01,4,0.129,Rock
TRBFJBK128EF357C81,624.66567,0.0,2,0.002,-12.161,1,0.074,616.165,101.37,1,0.0,Rock
TRBFJVT128F428F3B8,274.93832,0.368,4,0.401,-7.964,0,0.411,271.476,91.341,3,0.504,Latin
TRBFJNF128F1462488,153.44281,0.0,4,0.994,-9.326,0,0.747,149.362,131.248,4,0.066,Finnish
TRBFJMR128F930B3A6,333.00853,0.0,11,0.463,-4.197,1,0.23,333.009,117.236,4,1.0,Hip-Hop
TRBFJPO128F4295BE3,366.70649,0.213,4,0.067,-7.098,1,0.394,357.03,123.448,4,1.0,Latin
TRBFJMI128F92E535C,212.24444,0.0,2,0.088,-6.791,1,0.431,206.292,153.058,4,0.943,Reggae
TRBFJOE128F9326B03,197.85098,0.0,1,0.315,-6.006,1,0.488,190.067,80.505,4,0.786,Hip-Hop
TRBFWSP128F92F29B4,244.08771,0.0,7,0.788,-6.228,1,0.635,224.682,123.245,4,1.0,Rock
TRBFWWA128F425BD1E,568.99873,4.685,7,0.777,-18.786,1,0.421,539.312,100.648,4,0.805,Electronic
TRBFWYX128F145F889,98.16771,0.0,1,0.497,-3.887,1,0.523,98.168,123.881,5,1.0,Hip-Hop
TRBFWVA128F42265AD,263.81016,0.0,2,0.605,-14.048,1,0.769,240.599,121.379,4,0.018,Jazz
TRBFWXD128E0780DBB,237.94893,2.995,10,0.707,-6.519,1,0.449,222.314,136.957,4,1.0,Pop
TRBFWSU12903CC36BE,157.43955,0.0,5,0.337,-13.915,1,0.238,151.417,109.516,5,0.891,Comedy
TRBFZMK12903D0E7BE,225.54077,0.0,4,0.78,-5.75,1,0.457,218.622,160.022,4,0.291,Reggae
TRBFZEO128F425AFAA,276.40118,0.165,8,0.347,-9.75,1,0.399,262.438,168.069,4,0.707,Jazz
TRBFZCS128F4244983,194.63791,2.159,0,0.497,-12.828,1,0.348,186.427,120.538,4,0.637,Reggae
TRBFZRA128F427030C,294.13832,0.0,1,0.527,-4.603,1,0.384,288.322,93.328,4,1.0,Hip-Hop
TRBFIAK128E07823AA,164.54485,0.0,6,0.195,-10.897,1,0.501,154.912,148.045,4,0.0,Rock
TRBFIHG128F4289CF9,99.49995,0.27,7,0.391,-5.301,1,0.601,99.5,228.637,1,0.0,Rock
TRBFIUJ12903CFEB7C,270.13179,6.177,11,0.189,-3.225,0,0.089,265.747,126.182,3,0.979,Rock
TRBFICL12903C9CE02,295.36608,0.334,9,0.664,-4.707,1,0.398,281.124,120.18,4,1.0,Rock
TRBFIHF12903CF0573,564.37506,14.211,1,0.629,-6.709,1,0.858,559.247,137.971,4,0.615,Rock
TRBFIBL128F423AC68,329.01179,20.016,8,0.05,-22.184,0,0.251,322.577,107.709,4,1.0,Electronic
TRBFVRE12903CC70CA,236.77342,0.0,9,0.587,-4.548,0,0.487,236.773,122.645,5,0.749,Latin
TRBFVEP128F42621E3,188.21179,0.0,7,1.0,-5.008,1,0.821,188.212,178.142,4,0.0,Rock
TRBFVOP12903CF0DFA,352.86159,0.194,10,0.335,-11.714,0,0.465,339.238,85.989,4,1.0,Gospel
TRBFVZI128F147FCAF,346.5922,0.293,3,0.778,-15.018,1,0.769,339.336,89.921,4,0.473,Pop
TRBFVAS128F93576F0,188.86485,0.0,8,0.289,-17.193,1,0.427,182.184,81.858,4,0.965,Pop:
TRBFVTI12903CFD630,197.38077,0.14,3,0.0,-14.728,1,0.352,190.299,100.341,1,0.0,Pop
TRBFVMO128F14537D3,219.37587,2.27,7,0.512,-7.36,1,0.581,209.874,148.0,4,0.463,Rock
TRBFVZZ128F92FD7B5,249.52118,0.061,3,0.369,-5.951,1,0.421,244.402,98.998,4,0.256,Latin
TRBFHUS128F932F7BE,298.89261,0.0,10,0.35,-15.102,1,0.412,293.326,99.958,4,0.741,gospel
TRBFHCP128F4265101,424.22812,2.386,1,0.87,-16.6,1,0.758,416.386,125.038,4,1.0,Rock
TRBFHRA128F424D28A,187.03628,0.206,10,0.052,-19.27,1,0.342,181.133,70.746,1,0.0,Rock
TRBFHSR128F1472A36,355.73506,2.74,5,0.241,-9.306,1,0.267,342.808,113.142,4,0.983,Pop
TRBFHQG128F93092E5,302.36689,0.0,5,0.664,-8.004,1,0.562,297.152,150.117,4,0.408,gospel
TRBFHFG128F930B5F9,345.70404,0.142,4,0.472,-22.715,1,0.432,340.822,45.199,4,0.0,Folk
TRBFHZG128F9310D3C,222.14485,0.0,2,0.759,-14.736,1,0.682,206.443,96.645,4,0.754,Rock
TRBFHYL12903CB0652,489.58649,0.0,6,0.417,-14.66,0,0.455,456.22,97.014,4,0.578,Electronic
TRBFHWD128F148D15D,184.78975,0.386,2,1.0,-10.939,1,0.886,180.814,149.981,7,0.158,Rock
TRBFYJE128F14A8ABF,266.05669,0.0,11,1.0,-10.762,0,1.0,253.527,153.264,4,0.0,Reggae
TRBFYJT128F9346CA4,223.13751,1.605,2,0.805,-6.752,1,0.729,216.056,120.833,4,0.66,Rock
TRBFYFA128F14A0E53,389.61587,0.392,11,0.867,-7.915,0,0.562,383.158,139.991,1,0.098,Remix
TRBFYQM12903CA9186,143.0722,0.0,5,0.457,-11.341,1,0.522,137.932,134.132,4,0.542,Country
TRBFYKT128F428AFF7,265.24689,0.451,9,0.936,-8.387,1,0.742,256.023,131.458,3,0.547,Country
TRBFYIZ128EF34C3C7,183.97995,2.728,10,0.005,-9.689,0,0.14,181.563,58.165,4,0.604,Comedy
TRBFANQ12903CB8F48,183.17016,0.276,0,0.594,-14.668,1,0.64,176.216,180.521,4,0.0,Country
TRBFAHF128F42A1F03,136.17587,0.107,4,0.195,-5.492,0,0.509,131.93,130.48,4,0.813,Rock
TRBFAHS128F42804D6,161.93261,0.0,2,0.904,-7.8,1,0.839,156.357,98.713,4,0.613,Latin
TRBFAMN128F42367B5,225.25342,0.252,2,0.007,-27.019,1,0.368,214.674,149.895,4,0.74,New
TRBFAON128F9313C62,70.05995,0.655,9,0.253,-24.651,1,0.306,60.749,60.404,1,0.0,Soundtrack
TRBFATS128F9319AEB,125.77914,0.136,1,0.481,-7.117,1,0.41,117.307,242.7,4,0.0,Hip-Hop
TRBFASC128F424D427,193.20118,0.177,6,0.002,-19.233,1,0.257,185.109,102.248,4,0.221,Rock
TRBFAPA128F9353136,150.282,0.0,0,0.334,-14.305,1,0.473,142.414,73.314,7,0.991,Electronic
TRBFAMG128F9309CF7,175.0722,0.0,2,0.291,-19.273,1,0.543,169.709,80.583,3,1.0,Western
TRBFALE128EF341C77,180.81914,0.411,4,0.56,-13.606,1,0.526,169.732,164.069,4,0.0,Reggae
TRBFANX128F42934C3,224.07791,3.245,0,0.231,-8.811,0,0.359,211.859,101.684,4,0.47,Country
TRBFQTF128F933EDCA,188.55138,0.0,11,1.0,-5.032,1,0.762,177.975,146.141,1,0.0,Rock
TRBFQMK128F92FF85E,178.36363,0.363,3,0.093,-10.576,1,0.39,170.905,186.423,7,0.189,Gospel
TRBFQZS12903CC9965,291.02975,0.0,1,0.134,-11.178,1,0.449,276.521,141.175,4,0.749,Rock
TRBFQII128F930D519,119.64036,0.0,5,0.723,-12.12,1,0.492,108.147,140.638,1,0.0,Electronic
TRBFQHY128F4242356,251.61098,6.153,9,0.578,-13.573,1,0.606,233.006,90.011,4,0.751,Electronica/Dance
TRBFGZZ128F426DE40,84.47955,0.172,4,0.065,-12.75,0,0.39,79.47,93.352,4,1.0,Hip-Hop
TRBFGFF12903CF4183,164.33587,0.34,4,0.077,-6.231,1,0.435,156.52,105.976,4,1.0,Latin
TRBFGDW128F4261FA6,224.57424,4.766,0,0.956,-15.849,1,0.854,220.665,139.487,4,0.0,Pop
TRBFCSV128F92EF7B9,223.76444,0.113,8,0.673,-2.839,1,0.638,221.048,185.012,4,0.0,Rock
TRBFCWC128F1484CF0,160.20853,0.264,9,0.828,-10.261,1,0.753,155.045,98.612,4,0.0,Rock
TRBFCKI128F4250666,72.4371,0.0,3,0.159,-11.576,0,0.576,68.261,167.018,4,0.789,Hip-Hop
TRBFCZL128F42915B0,126.17098,0.282,6,0.22,-6.551,1,0.258,119.211,88.053,4,0.678,Rock
TRBFKVH128F4262579,91.32363,0.0,9,0.523,-9.558,0,0.316,87.626,157.992,4,0.249,Rock
TRBFKSL128F934AF61,163.10812,0.299,4,0.574,-5.347,0,0.478,155.939,63.198,5,0.308,Hip-Hop
TRBFKOK128F42662E6,145.08363,2.757,3,0.067,-9.098,0,0.475,133.555,108.888,5,1.0,Rock
TRBFKHT128F427215E,316.76036,0.0,11,0.337,-11.76,1,0.378,297.302,98.406,3,0.752,Rock
TRBFKMN128F4286D1B,146.46812,0.326,2,0.0,-5.497,1,0.0,139.517,126.154,4,0.0,Rock
TRBFKON128F4296A52,230.5824,0.328,6,0.42,-5.79,0,0.482,223.951,147.99,4,0.643,Hip-Hop
TRBFKAT12903CA42E2,311.95383,0.357,1,0.323,-7.487,1,0.485,300.751,140.085,3,0.642,gospel
